"set" "map" "mkr" "phys" "gen"
"597" "ls_cat" 30 6448 1188180 0.699
"598" "ls_cat" 30 6455 1441886 1.829
"599" "ls_cat" 30 6457 1657397 1.829
"600" "ls_cat" 30 6462 1720384 2.966
"601" "ls_cat" 30 6467 2116957 4.102
"602" "ls_cat" 30 6473 2155959 4.102
"603" "ls_cat" 30 6480 2331519 5.232
"604" "ls_cat" 30 6482 2537088 5.232
"605" "ls_cat" 30 6487 2615043 5.232
"606" "ls_cat" 30 6494 3095596 9.858
"607" "ls_cat" 30 6496 3177394 11.573
"608" "ls_cat" 30 6498 3721854 11.573
"609" "ls_cat" 30 6501 3762087 13.287
"610" "ls_cat" 30 6504 3766757 13.287
"611" "ls_cat" 30 6508 3818049 13.287
"612" "ls_cat" 30 6512 3856263 13.852
"613" "ls_cat" 30 6516 3945073 13.852
"614" "ls_cat" 30 6521 4322307 14.417
"615" "ls_cat" 30 6527 4380092 14.982
"616" "ls_cat" 30 6530 4639515 17.281
"617" "ls_cat" 30 6531 4680106 17.846
"618" "ls_cat" 30 6534 4845436 21.901
"619" "ls_cat" 30 6538 4912658 27.091
"620" "ls_cat" 30 6541 5057459 27.091
"621" "ls_cat" 30 6550 5513531 27.091
"622" "ls_cat" 30 6551 5619905 27.656
"623" "ls_cat" 30 6565 6583045 31.752
"624" "ls_cat" 30 6566 6924697 31.752
"625" "ls_cat" 30 6577 6931711 32.317
"626" "ls_cat" 30 6578 7213328 34.032
"627" "ls_cat" 30 6580 7348984 34.032
"628" "ls_cat" 30 6583 8064230 34.032
"629" "ls_cat" 30 6587 8064552 34.032
"630" "ls_cat" 30 6589 8080891 34.032
"631" "ls_cat" 30 6591 8140986 34.032
"632" "ls_cat" 30 6598 8815501 34.032
"633" "ls_cat" 30 6601 8971200 34.032
"634" "ls_cat" 9 2289 881127 0
"635" "ls_cat" 9 2291 1025019 0
"636" "ls_cat" 9 2295 1029933 0.654
"637" "ls_cat" 9 2296 1508742 0.654
"638" "ls_cat" 9 2303 2302222 0.654
"639" "ls_cat" 9 2305 3069829 1.969
"640" "ls_cat" 9 2307 3329337 1.969
"641" "ls_cat" 9 2311 4026312 1.969
"642" "ls_cat" 9 2316 4036090 7.3
"643" "ls_cat" 9 2318 4087527 7.3
"644" "ls_cat" 9 2328 4160743 9.014
"645" "ls_cat" 9 2330 4161582 10.729
"646" "ls_cat" 9 2332 4873049 16.688
"647" "ls_cat" 9 2333 5059914 16.688
"648" "ls_cat" 9 2334 5618487 16.688
"649" "ls_cat" 9 2346 5832885 17.818
"650" "ls_cat" 9 2354 6133659 27.727
"651" "ls_cat" 9 2357 6319089 28.864
"652" "ls_cat" 9 2365 6436762 29.428
"653" "ls_cat" 9 2366 6514777 32.918
"654" "ls_cat" 9 2368 6820565 36.973
"655" "ls_cat" 9 2370 7176539 38.109
"656" "ls_cat" 9 2375 7505672 38.109
"657" "ls_cat" 9 2382 7776165 39.246
"658" "ls_cat" 9 2390 8468630 40.382
"659" "ls_cat" 9 2391 8554747 40.947
"660" "ls_cat" 9 2400 8620900 40.947
"661" "ls_cat" 9 2401 8804497 40.947
"662" "ls_cat" 9 2409 8821676 40.947
"663" "ls_cat" 9 2410 8878895 40.947
"664" "ls_cat" 9 2419 9008783 40.947
"665" "ls_cat" 9 2421 9061064 41.512
"666" "ls_cat" 9 2423 9200049 42.077
"667" "ls_cat" 9 2430 9228543 42.077
"668" "ls_cat" 9 2432 9326463 47.973
"669" "ls_cat" 9 2441 9539419 49.109
"670" "ls_cat" 9 2443 9547376 49.674
"671" "ls_cat" 9 2450 9715294 51.375
"672" "ls_cat" 9 2453 10198342 51.375
"673" "ls_cat" 9 2458 10228272 52.658
"674" "ls_cat" 9 2466 10504099 52.658
"675" "ls_cat" 9 2470 10531031 53.295
"676" "ls_cat" 9 2476 10757987 53.295
"677" "ls_cat" 9 2480 11399511 53.295
"678" "ls_cat" 9 2487 11825051 53.295
"679" "ls_cat" 9 2489 12345714 53.295
"680" "ls_cat" 9 2492 12864411 53.295
"681" "ls_cat" 15 3490 178018 0
"682" "ls_cat" 15 3494 242929 0
"683" "ls_cat" 15 3497 498850 0
"684" "ls_cat" 15 3499 538750 4.709
"685" "ls_cat" 15 3502 598895 4.709
"686" "ls_cat" 15 3506 908685 6.737
"687" "ls_cat" 15 3513 933400 6.737
"688" "ls_cat" 15 3517 1267068 6.737
"689" "ls_cat" 15 3518 1386480 6.737
"690" "ls_cat" 15 3524 1683694 6.737
"691" "ls_cat" 15 3531 1968854 6.737
"692" "ls_cat" 15 3534 1986904 7.302
"693" "ls_cat" 15 3538 2452466 7.867
"694" "ls_cat" 15 3547 2499325 7.867
"695" "ls_cat" 15 3566 2625223 8.997
"696" "ls_cat" 15 3574 2810527 10.133
"697" "ls_cat" 15 3581 3153306 11.263
"698" "ls_cat" 15 3582 3219570 11.263
"699" "ls_cat" 15 3584 3249491 11.263
"700" "ls_cat" 15 3585 3360868 11.828
"701" "ls_cat" 15 3587 3522178 12.964
"702" "ls_cat" 15 3595 3579725 14.679
"703" "ls_cat" 15 3600 3863231 17.543
"704" "ls_cat" 15 3602 4050619 21.033
"705" "ls_cat" 15 3605 4210174 21.598
"706" "ls_cat" 15 3608 4481338 22.163
"707" "ls_cat" 15 3611 4826330 22.728
"708" "ls_cat" 15 3617 4855680 27.918
"709" "ls_cat" 15 3620 5126841 30.217
"710" "ls_cat" 15 3623 5152291 30.217
"711" "ls_cat" 15 3628 5285524 30.217
"712" "ls_cat" 15 3632 5303821 36.814
"713" "ls_cat" 15 3636 5457990 40.827
"714" "ls_cat" 15 3638 6644000 43.718
"715" "ls_cat" 15 3640 6654127 43.718
"716" "ls_cat" 15 3641 6807927 45.433
"717" "ls_cat" 15 3649 7235748 45.998
"718" "ls_cat" 15 3650 7386309 47.134
"719" "ls_cat" 15 3651 7606871 47.699
"720" "ls_cat" 15 3657 7943201 47.699
"721" "ls_cat" 15 3658 8303498 48.836
"722" "ls_cat" 15 3659 8572884 48.836
"723" "ls_cat" 15 3673 8767829 49.401
"724" "ls_cat" 15 3676 8798572 49.401
"725" "ls_cat" 15 3680 8809586 49.401
"726" "ls_cat" 15 3682 8893977 51.115
"727" "ls_cat" 15 3687 9025576 51.115
"728" "ls_cat" 15 3695 9111693 51.115
"729" "ls_cat" 15 3700 9556781 52.81
"730" "ls_cat" 15 3705 9997652 53.375
"731" "ls_cat" 15 3711 10289626 54.042
"732" "ls_cat" 15 3718 10734593 54.042
"733" "ls_cat" 15 3721 10873811 54.042
"734" "ls_cat" 15 3724 10904675 54.708
"735" "ls_cat" 15 3726 11031739 54.708
"736" "ls_cat" 15 3732 11104752 54.708
"737" "ls_cat" 15 3733 11167084 54.708
"738" "ls_cat" 15 3735 11728775 54.708
"739" "ls_cat" 10 2500 773109 0
"740" "ls_cat" 10 2501 1305491 0
"741" "ls_cat" 10 2502 1496838 0
"742" "ls_cat" 10 2514 1907166 2.858
"743" "ls_cat" 10 2520 1933833 3.652
"744" "ls_cat" 10 2523 2121268 3.652
"745" "ls_cat" 10 2525 2277980 3.652
"746" "ls_cat" 10 2531 2418420 6.346
"747" "ls_cat" 10 2536 2791318 6.346
"748" "ls_cat" 10 2541 3086259 6.346
"749" "ls_cat" 10 2551 4198280 9.835
"750" "ls_cat" 10 2559 4700380 17.445
"751" "ls_cat" 10 2562 4739072 17.445
"752" "ls_cat" 10 2566 4979378 18.01
"753" "ls_cat" 10 2573 5054369 18.575
"754" "ls_cat" 10 2574 5260018 18.575
"755" "ls_cat" 10 2581 5742140 20.29
"756" "ls_cat" 10 2584 5922811 22.004
"757" "ls_cat" 10 2591 6007045 22.004
"758" "ls_cat" 10 2592 6076156 23.141
"759" "ls_cat" 10 2593 6076496 23.141
"760" "ls_cat" 10 2604 6525908 33.499
"761" "ls_cat" 10 2608 6570356 33.499
"762" "ls_cat" 10 2613 6847565 33.499
"763" "ls_cat" 10 2614 7000545 33.499
"764" "ls_cat" 10 2618 7161554 33.499
"765" "ls_cat" 10 2625 7316807 43.408
"766" "ls_cat" 10 2631 7754839 43.973
"767" "ls_cat" 10 2635 7846387 43.973
"768" "ls_cat" 10 2644 7919259 49.117
"769" "ls_cat" 10 2647 7933835 49.117
"770" "ls_cat" 10 2658 8178560 49.117
"771" "ls_cat" 10 2660 8571303 50.253
"772" "ls_cat" 10 2669 8969786 50.818
"773" "ls_cat" 10 2672 9202813 50.818
"774" "ls_cat" 10 2673 9230156 50.818
"775" "ls_cat" 10 2683 10603364 51.948
"776" "ls_cat" 10 2685 10910733 52.667
"777" "ls_cat" 10 2691 10911308 52.667
"778" "ls_cat" 10 2694 11331695 52.667
"779" "ls_cat" 10 2702 11407174 52.667
"780" "ls_cat" 10 2706 11701657 55.395
"781" "ls_cat" 10 2708 11834336 55.395
"782" "ls_cat" 10 2713 12010520 55.395
"783" "ls_cat" 10 2715 12476746 55.395
"784" "ls_cat" 10 2716 12594450 55.395
"785" "ls_cat" 19 4434 72978 0
"786" "ls_cat" 19 4440 151539 5.889
"787" "ls_cat" 19 4441 480224 6.588
"788" "ls_cat" 19 4442 482055 6.588
"789" "ls_cat" 19 4444 704021 6.588
"790" "ls_cat" 19 4445 763731 6.588
"791" "ls_cat" 19 4447 978047 6.588
"792" "ls_cat" 19 4448 1144045 6.588
"793" "ls_cat" 19 4458 1662451 7.153
"794" "ls_cat" 19 4459 1687051 8.29
"795" "ls_cat" 19 4462 1949941 8.29
"796" "ls_cat" 19 4464 2328130 8.29
"797" "ls_cat" 19 4469 2749298 8.29
"798" "ls_cat" 19 4472 3049229 11.78
"799" "ls_cat" 19 4476 3259075 11.78
"800" "ls_cat" 19 4483 3287020 11.78
"801" "ls_cat" 19 4486 3454683 11.78
"802" "ls_cat" 19 4490 3470569 14.059
"803" "ls_cat" 19 4495 3929645 16.95
"804" "ls_cat" 19 4506 4130205 17.515
"805" "ls_cat" 19 4510 4300923 17.515
"806" "ls_cat" 19 4512 4345427 19.229
"807" "ls_cat" 19 4513 4561922 19.794
"808" "ls_cat" 19 4515 4687721 20.931
"809" "ls_cat" 19 4518 5037228 26.157
"810" "ls_cat" 19 4519 5043016 26.157
"811" "ls_cat" 19 4520 5109582 26.722
"812" "ls_cat" 19 4521 5684075 26.722
"813" "ls_cat" 19 4531 5930561 28.436
"814" "ls_cat" 19 4532 6142728 29.001
"815" "ls_cat" 19 4539 6385559 29.566
"816" "ls_cat" 19 4541 6405416 30.131
"817" "ls_cat" 19 4545 6688934 30.696
"818" "ls_cat" 19 4552 6871829 31.261
"819" "ls_cat" 19 4554 7068109 31.261
"820" "ls_cat" 19 4555 7146199 32.975
"821" "ls_cat" 19 4558 7315827 32.975
"822" "ls_cat" 19 4562 7433706 34.677
"823" "ls_cat" 19 4569 7531870 36.976
"824" "ls_cat" 19 4572 7924518 37.541
"825" "ls_cat" 19 4577 8333320 37.541
"826" "ls_cat" 19 4588 8502220 38.434
"827" "ls_cat" 19 4593 8945555 38.434
"828" "ls_cat" 19 4595 9945589 38.434
"829" "ls_cat" 19 4597 10014028 40.236
"830" "ls_cat" 19 4602 10731533 40.236
"831" "ls_cat" 19 4603 10885735 40.236
"832" "ls_cat" 19 4607 11034060 40.236
"833" "ls_cat" 19 4608 11163491 49.989
"834" "ls_cat" 19 4613 11357953 49.989
"835" "ls_cat" 32 6721 269214 0
"836" "ls_cat" 32 6723 277544 0
"837" "ls_cat" 32 6727 977160 0
"838" "ls_cat" 32 6733 1078751 2.91
"839" "ls_cat" 32 6745 1270622 3.629
"840" "ls_cat" 32 6746 1403681 3.629
"841" "ls_cat" 32 6747 1904987 5.078
"842" "ls_cat" 32 6754 2234203 5.078
"843" "ls_cat" 32 6755 2261749 5.078
"844" "ls_cat" 32 6760 2749736 11.038
"845" "ls_cat" 32 6762 2753155 11.038
"846" "ls_cat" 32 6764 2932040 13.929
"847" "ls_cat" 32 6765 2983232 15.065
"848" "ls_cat" 32 6771 3054591 15.63
"849" "ls_cat" 32 6774 3078416 17.345
"850" "ls_cat" 32 6779 3332156 17.91
"851" "ls_cat" 32 6784 3373832 20.76
"852" "ls_cat" 32 6785 3514643 20.76
"853" "ls_cat" 32 6792 3522243 23.033
"854" "ls_cat" 32 6806 3993557 25.313
"855" "ls_cat" 32 6817 4230753 32.292
"856" "ls_cat" 32 6822 4474565 34.007
"857" "ls_cat" 32 6826 4855284 34.007
"858" "ls_cat" 32 6830 4872819 34.572
"859" "ls_cat" 32 6837 5038186 35.137
"860" "ls_cat" 32 6848 5208005 39.164
"861" "ls_cat" 32 6849 5480189 40.446
"862" "ls_cat" 32 6852 5866163 41.728
"863" "ls_cat" 32 6856 6053825 41.728
"864" "ls_cat" 32 6863 6807221 43.01
"865" "ls_cat" 32 6868 7014827 43.647
"866" "ls_cat" 32 6869 7120034 48.287
"867" "ls_cat" 32 6876 7822627 48.923
"868" "ls_cat" 32 6883 7958569 48.923
"869" "ls_cat" 32 6886 8112158 49.764
"870" "ls_cat" 32 6887 8335695 49.764
"871" "ls_cat" 32 6890 8389814 49.764
"872" "ls_cat" 32 6894 8631730 50.604
"873" "ls_cat" 32 6896 8718735 50.604
"874" "ls_cat" 32 6900 8756064 52.359
"875" "ls_cat" 41 7982 676806 0
"876" "ls_cat" 41 7986 734046 0
"877" "ls_cat" 41 7987 917566 0.704
"878" "ls_cat" 41 7988 918102 0.704
"879" "ls_cat" 41 7993 1698004 0.704
"880" "ls_cat" 41 8006 2126474 10.738
"881" "ls_cat" 41 8009 2156662 10.738
"882" "ls_cat" 41 8010 2262409 11.874
"883" "ls_cat" 41 8019 2278274 14.173
"884" "ls_cat" 41 8023 2528405 15.875
"885" "ls_cat" 41 8027 2595420 16.44
"886" "ls_cat" 41 8031 2617738 17.005
"887" "ls_cat" 41 8032 2735811 17.005
"888" "ls_cat" 41 8033 2948038 17.005
"889" "ls_cat" 41 8038 3188362 17.57
"890" "ls_cat" 41 8044 3328432 19.284
"891" "ls_cat" 41 8049 3379414 22.175
"892" "ls_cat" 41 8051 3609883 22.175
"893" "ls_cat" 41 8060 3644412 23.877
"894" "ls_cat" 41 8063 3683319 27.366
"895" "ls_cat" 41 8064 4146524 27.931
"896" "ls_cat" 41 8067 4624412 29.068
"897" "ls_cat" 41 8073 4732266 35.592
"898" "ls_cat" 41 8076 4995939 36.729
"899" "ls_cat" 41 8081 5522923 37.865
"900" "ls_cat" 41 8086 5688833 38.43
"901" "ls_cat" 41 8089 5835800 40.729
"902" "ls_cat" 41 8096 6400195 42.444
"903" "ls_cat" 41 8098 6888531 43.009
"904" "ls_cat" 41 8099 6980446 43.009
"905" "ls_cat" 41 8100 6984087 43.009
"906" "ls_cat" 41 8106 7097534 43.009
"907" "ls_cat" 41 8108 7209791 43.009
"908" "ls_cat" 41 8112 7286220 43.009
"909" "ls_cat" 41 8118 7353682 43.009
"910" "ls_cat" 41 8126 7540555 43.009
"911" "ls_cat" 12 2866 27168 0
"912" "ls_cat" 12 2869 150195 0
"913" "ls_cat" 12 2875 1736598 3.931
"914" "ls_cat" 12 2879 2114704 5.23
"915" "ls_cat" 12 2881 2371131 9.232
"916" "ls_cat" 12 2883 2383174 13.234
"917" "ls_cat" 12 2888 3212340 14.104
"918" "ls_cat" 12 2904 3459120 15.805
"919" "ls_cat" 12 2905 3497130 21.135
"920" "ls_cat" 12 2911 3935815 22.272
"921" "ls_cat" 12 2916 4114500 23.408
"922" "ls_cat" 12 2919 4338387 24.538
"923" "ls_cat" 12 2922 4537720 25.103
"924" "ls_cat" 12 2926 4923555 26.233
"925" "ls_cat" 12 2930 4961486 27.935
"926" "ls_cat" 12 2939 5298817 27.935
"927" "ls_cat" 12 2940 5517455 32.644
"928" "ls_cat" 12 2942 5532115 32.644
"929" "ls_cat" 12 2943 5845730 33.209
"930" "ls_cat" 12 2946 5999825 37.305
"931" "ls_cat" 12 2948 6803665 37.87
"932" "ls_cat" 12 2955 6930816 38.435
"933" "ls_cat" 12 2957 6971862 39
"934" "ls_cat" 12 2960 7262346 39
"935" "ls_cat" 12 2966 7626553 40.136
"936" "ls_cat" 12 2972 7671358 41.851
"937" "ls_cat" 12 2975 7765846 41.851
"938" "ls_cat" 12 2979 7787435 41.851
"939" "ls_cat" 12 2981 7831910 41.851
"940" "ls_cat" 12 2984 7845533 43.565
"941" "ls_cat" 12 2990 7996986 45.279
"942" "ls_cat" 12 2996 8575419 46.409
"943" "ls_cat" 12 3005 9047791 46.974
"944" "ls_cat" 12 3006 9176233 46.974
"945" "ls_cat" 12 3009 9359318 46.974
"946" "ls_cat" 12 3011 9495164 46.974
"947" "ls_cat" 12 3016 9585293 48.689
"948" "ls_cat" 12 3022 10058273 48.689
"949" "ls_cat" 12 3028 10487181 49.356
"950" "ls_cat" 12 3029 10496955 50.022
"951" "ls_cat" 12 3030 10522374 51.365
"952" "ls_cat" 12 3037 11060053 52.031
"953" "ls_cat" 12 3039 11254118 52.031
"954" "ls_cat" 12 3042 11267437 52.031
"955" "ls_cat" 12 3044 11865319 52.031
"956" "ls_cat" 12 3046 11912935 52.031
"957" "ls_cat" 12 3047 11947902 52.031
"958" "ls_cat" 12 3050 11963393 52.031
"959" "ls_cat" 12 3053 11972631 52.031
"960" "ls_cat" 12 3057 12047327 52.031
"961" "ls_cat" 12 3058 12126066 52.031
"962" "ls_cat" 12 3063 12234902 52.031
"963" "ls_cat" 12 3070 12556593 52.031
"964" "ls_cat" 12 3071 12702601 52.031
"965" "ls_cat" 35 7209 89023 0
"966" "ls_cat" 35 7210 631790 0
"967" "ls_cat" 35 7212 789498 0
"968" "ls_cat" 35 7219 2118544 0.893
"969" "ls_cat" 35 7221 2375830 0.893
"970" "ls_cat" 35 7231 2550163 2.351
"971" "ls_cat" 35 7235 2624855 2.916
"972" "ls_cat" 35 7241 2687687 4.63
"973" "ls_cat" 35 7252 2825935 5.195
"974" "ls_cat" 35 7254 3043741 7.494
"975" "ls_cat" 35 7258 3086107 9.209
"976" "ls_cat" 35 7266 3179247 9.209
"977" "ls_cat" 35 7272 3223184 10.923
"978" "ls_cat" 35 7275 3231087 11.488
"979" "ls_cat" 35 7278 3555474 13.19
"980" "ls_cat" 35 7280 3587255 13.19
"981" "ls_cat" 35 7283 3637901 14.904
"982" "ls_cat" 35 7284 3800563 14.904
"983" "ls_cat" 35 7286 3827647 14.904
"984" "ls_cat" 35 7288 4013204 15.469
"985" "ls_cat" 35 7290 4112346 17.184
"986" "ls_cat" 35 7293 4242100 17.184
"987" "ls_cat" 35 7301 4596792 21.893
"988" "ls_cat" 35 7302 4699416 22.458
"989" "ls_cat" 35 7307 4819845 24.172
"990" "ls_cat" 35 7329 4938256 28.268
"991" "ls_cat" 35 7333 5363649 28.833
"992" "ls_cat" 35 7340 5654722 29.97
"993" "ls_cat" 35 7346 5684814 29.97
"994" "ls_cat" 35 7349 5743512 32.269
"995" "ls_cat" 35 7351 5754870 34.568
"996" "ls_cat" 35 7352 5786559 35.705
"997" "ls_cat" 35 7353 6750355 35.705
"998" "ls_cat" 35 7354 6762251 35.705
"999" "ls_cat" 35 7358 6832736 35.705
"1000" "ls_cat" 35 7362 6974603 35.705
"1001" "ls_cat" 35 7364 7036734 35.705
"1002" "ls_cat" 35 7378 7891924 35.705
"1003" "ls_cat" 35 7380 8092876 35.705
"1004" "ls_cat" 35 7399 8359401 35.705
"1005" "ls_cat" 28 6117 3368 0
"1006" "ls_cat" 28 6123 486202 4.351
"1007" "ls_cat" 28 6124 529370 4.351
"1008" "ls_cat" 28 6128 529950 4.351
"1009" "ls_cat" 28 6131 907606 7.045
"1010" "ls_cat" 28 6135 1437463 7.045
"1011" "ls_cat" 28 6142 2228388 7.711
"1012" "ls_cat" 28 6145 2340312 13.311
"1013" "ls_cat" 28 6148 2434136 13.311
"1014" "ls_cat" 28 6149 2563319 14.448
"1015" "ls_cat" 28 6152 3341037 15.013
"1016" "ls_cat" 28 6164 3498212 19.068
"1017" "ls_cat" 28 6166 3660969 21.959
"1018" "ls_cat" 28 6170 3675750 24.258
"1019" "ls_cat" 28 6176 4020209 25.394
"1020" "ls_cat" 28 6184 4356138 30.104
"1021" "ls_cat" 28 6186 4880865 30.104
"1022" "ls_cat" 28 6187 4947661 36.063
"1023" "ls_cat" 28 6194 5062389 36.063
"1024" "ls_cat" 28 6195 5773842 37.199
"1025" "ls_cat" 28 6197 6240615 37.199
"1026" "ls_cat" 28 6203 6617487 37.764
"1027" "ls_cat" 28 6212 6633599 38.329
"1028" "ls_cat" 28 6214 6665783 38.329
"1029" "ls_cat" 28 6221 7086846 38.996
"1030" "ls_cat" 28 6227 7100775 39.889
"1031" "ls_cat" 28 6238 7471356 40.782
"1032" "ls_cat" 28 6248 7776998 41.675
"1033" "ls_cat" 28 6250 8138987 41.675
"1034" "ls_cat" 28 6258 8427163 41.675
"1035" "ls_cat" 28 6262 8710663 41.675
"1036" "ls_cat" 28 6263 8931435 41.675
"1037" "ls_cat" 28 6265 9059550 41.675
"1038" "ls_cat" 28 6266 9075791 41.675
"1039" "ls_cat" 28 6269 9087843 41.675
"1040" "ls_cat" 28 6271 9238274 41.675
"1041" "ls_cat" 23 5321 2066368 0
"1042" "ls_cat" 23 5325 2103713 0
"1043" "ls_cat" 23 5326 2226389 0
"1044" "ls_cat" 23 5329 2387768 0
"1045" "ls_cat" 23 5336 2965669 0.719
"1046" "ls_cat" 23 5339 3179859 1.439
"1047" "ls_cat" 23 5341 3205009 1.439
"1048" "ls_cat" 23 5342 3288886 1.439
"1049" "ls_cat" 23 5343 3352231 1.439
"1050" "ls_cat" 23 5347 3363743 5.83
"1051" "ls_cat" 23 5354 3397080 8.13
"1052" "ls_cat" 23 5362 3486185 8.13
"1053" "ls_cat" 23 5368 3652064 8.13
"1054" "ls_cat" 23 5377 3716887 10.974
"1055" "ls_cat" 23 5380 3812310 11.539
"1056" "ls_cat" 23 5382 3999431 12.104
"1057" "ls_cat" 23 5384 4259928 12.669
"1058" "ls_cat" 23 5385 4430395 16.159
"1059" "ls_cat" 23 5389 4489630 16.724
"1060" "ls_cat" 23 5396 4611247 19.003
"1061" "ls_cat" 23 5401 4781290 19.568
"1062" "ls_cat" 23 5402 4950503 19.568
"1063" "ls_cat" 23 5405 5008983 19.568
"1064" "ls_cat" 23 5413 5027781 22.432
"1065" "ls_cat" 23 5418 5123659 22.997
"1066" "ls_cat" 23 5423 5308044 24.134
"1067" "ls_cat" 23 5424 5394702 27.623
"1068" "ls_cat" 23 5427 5577910 27.623
"1069" "ls_cat" 23 5429 5606057 28.76
"1070" "ls_cat" 23 5430 5755526 28.76
"1071" "ls_cat" 23 5435 5860550 29.89
"1072" "ls_cat" 23 5440 6008438 32.169
"1073" "ls_cat" 23 5445 6499541 35.033
"1074" "ls_cat" 23 5448 6585364 35.598
"1075" "ls_cat" 23 5454 7317615 37.878
"1076" "ls_cat" 23 5456 7439894 38.443
"1077" "ls_cat" 23 5480 8384515 38.443
"1078" "ls_cat" 23 5481 8441636 38.443
"1079" "ls_cat" 23 5485 8456018 39.008
"1080" "ls_cat" 23 5494 9011101 40.138
"1081" "ls_cat" 23 5501 9045719 41.268
"1082" "ls_cat" 23 5502 9051508 41.268
"1083" "ls_cat" 23 5503 9266459 41.268
"1084" "ls_cat" 23 5507 9320980 41.268
"1085" "ls_cat" 23 5508 9697948 41.268
"1086" "ls_cat" 23 5509 10073088 41.268
"1087" "ls_cat" 23 5514 10186006 41.268
"1088" "ls_cat" 23 5517 10304037 41.268
"1089" "ls_cat" 23 5522 10478830 41.268
"1090" "ls_cat" 23 5523 10598925 41.268
"1091" "ls_cat" 16 3751 42939 0
"1092" "ls_cat" 16 3752 223698 0
"1093" "ls_cat" 16 3759 1248731 0
"1094" "ls_cat" 16 3763 1389660 0.637
"1095" "ls_cat" 16 3768 1395041 0.637
"1096" "ls_cat" 16 3771 1675138 2.556
"1097" "ls_cat" 16 3772 1779724 3.193
"1098" "ls_cat" 16 3773 2023593 3.193
"1099" "ls_cat" 16 3776 2283806 3.193
"1100" "ls_cat" 16 3777 2630595 4.329
"1101" "ls_cat" 16 3785 2733844 4.894
"1102" "ls_cat" 16 3788 2872489 5.459
"1103" "ls_cat" 16 3794 2985087 6.024
"1104" "ls_cat" 16 3797 3050744 6.024
"1105" "ls_cat" 16 3799 3253664 10.734
"1106" "ls_cat" 16 3801 3980249 11.299
"1107" "ls_cat" 16 3806 4510312 12.435
"1108" "ls_cat" 16 3808 4510620 12.435
"1109" "ls_cat" 16 3811 4639876 14.15
"1110" "ls_cat" 16 3818 4677467 15.286
"1111" "ls_cat" 16 3819 4685745 15.286
"1112" "ls_cat" 16 3830 4786093 15.851
"1113" "ls_cat" 16 3835 4799571 19.878
"1114" "ls_cat" 16 3837 5125960 21.015
"1115" "ls_cat" 16 3842 5231416 22.729
"1116" "ls_cat" 16 3846 6517435 28.575
"1117" "ls_cat" 16 3851 6811070 30.276
"1118" "ls_cat" 16 3853 6820524 30.841
"1119" "ls_cat" 16 3859 6934934 31.971
"1120" "ls_cat" 16 3862 6974272 31.971
"1121" "ls_cat" 16 3872 7402378 31.971
"1122" "ls_cat" 16 3875 7506746 31.971
"1123" "ls_cat" 16 3880 7615698 33.108
"1124" "ls_cat" 16 3887 7960947 33.108
"1125" "ls_cat" 16 3892 7971927 33.673
"1126" "ls_cat" 16 3894 8307144 33.673
"1127" "ls_cat" 16 3896 9315297 34.238
"1128" "ls_cat" 16 3902 9346934 35.374
"1129" "ls_cat" 16 3904 9381144 38.265
"1130" "ls_cat" 16 3911 9394131 38.265
"1131" "ls_cat" 16 3920 9546562 38.83
"1132" "ls_cat" 16 3922 9562376 38.83
"1133" "ls_cat" 16 3925 9630738 38.83
"1134" "ls_cat" 16 3933 9862703 39.96
"1135" "ls_cat" 16 3937 10191826 40.525
"1136" "ls_cat" 16 3946 10209133 41.655
"1137" "ls_cat" 16 3951 10247185 41.655
"1138" "ls_cat" 16 3953 10291575 41.655
"1139" "ls_cat" 16 3954 10637584 41.655
"1140" "ls_cat" 16 3958 10813462 41.655
"1141" "ls_cat" 16 3963 11041988 41.655
"1142" "ls_cat" 16 3965 11131376 41.655
"1143" "ls_cat" 16 3967 11132071 42.322
"1144" "ls_cat" 16 3974 11715763 42.322
"1145" "ls_cat" 16 3975 11782105 42.322
"1146" "ls_cat" 16 3978 11937924 42.322
"1147" "ls_cat" 25 5661 460827 0
"1148" "ls_cat" 25 5664 723131 0
"1149" "ls_cat" 25 5667 749978 3.51
"1150" "ls_cat" 25 5680 1338522 4.21
"1151" "ls_cat" 25 5690 1782725 5.618
"1152" "ls_cat" 25 5697 1834366 6.754
"1153" "ls_cat" 25 5700 1892448 11.415
"1154" "ls_cat" 25 5702 2269082 11.98
"1155" "ls_cat" 25 5704 2523693 17.311
"1156" "ls_cat" 25 5707 2562740 17.311
"1157" "ls_cat" 25 5709 2870705 17.311
"1158" "ls_cat" 25 5713 3261705 20.202
"1159" "ls_cat" 25 5715 3708523 21.916
"1160" "ls_cat" 25 5719 4212726 22.481
"1161" "ls_cat" 25 5722 4311800 24.78
"1162" "ls_cat" 25 5729 4375980 28.216
"1163" "ls_cat" 25 5732 4760004 28.781
"1164" "ls_cat" 25 5733 4790278 28.781
"1165" "ls_cat" 25 5734 4885745 28.781
"1166" "ls_cat" 25 5737 5037412 34.013
"1167" "ls_cat" 25 5740 5122822 35.15
"1168" "ls_cat" 25 5745 5282586 38.041
"1169" "ls_cat" 25 5747 6167428 39.177
"1170" "ls_cat" 25 5748 6196554 39.177
"1171" "ls_cat" 25 5749 6223180 39.177
"1172" "ls_cat" 25 5751 6238002 39.742
"1173" "ls_cat" 25 5754 6353367 42.041
"1174" "ls_cat" 25 5755 6648447 42.606
"1175" "ls_cat" 25 5756 6835531 42.606
