"set" "map" "mkr" "phys" "gen"
"594" "ls_swe" 9 2847 16958550 45.471
"595" "ls_swe" 9 2850 17207984 46.026
"596" "ls_swe" 9 2854 17420309 46.026
"597" "ls_swe" 9 2858 17432854 46.026
"598" "ls_swe" 9 2864 17552062 50.654
"599" "ls_swe" 9 2866 17595294 50.654
"600" "ls_swe" 9 2869 17786542 50.654
"601" "ls_swe" 9 2870 18072580 51.21
"602" "ls_swe" 9 2875 18524871 52.327
"603" "ls_swe" 9 2883 18587370 54.587
"604" "ls_swe" 9 2888 19246217 61.067
"605" "ls_swe" 9 2898 19694544 61.622
"606" "ls_swe" 9 2907 20155132 61.622
"607" "ls_swe" 9 2914 20184578 62.74
"608" "ls_swe" 9 2928 20601350 63.857
"609" "ls_swe" 9 2929 20601661 63.857
"610" "ls_swe" 9 2932 20658461 63.857
"611" "ls_swe" 9 2935 21112012 64.974
"612" "ls_swe" 9 2936 21495497 65.53
"613" "ls_swe" 9 2940 21716701 65.53
"614" "ls_swe" 9 2947 23274590 66.086
"615" "ls_swe" 9 2949 23538173 66.086
"616" "ls_swe" 9 2952 24176945 66.086
"617" "ls_swe" 9 2959 24271078 66.086
"618" "ls_swe" 9 2967 24641448 66.086
"619" "ls_swe" 9 2975 24683913 66.086
"620" "ls_swe" 9 2978 24739400 66.086
"621" "ls_swe" 10 2979 314067 0
"622" "ls_swe" 10 2980 351620 0
"623" "ls_swe" 10 2981 412042 0
"624" "ls_swe" 10 2985 782156 0
"625" "ls_swe" 10 2988 829738 0
"626" "ls_swe" 10 2991 972605 0
"627" "ls_swe" 10 2995 1089043 0
"628" "ls_swe" 10 3012 1142852 0
"629" "ls_swe" 10 3015 1533918 2.816
"630" "ls_swe" 10 3021 2159950 3.933
"631" "ls_swe" 10 3036 2437393 3.933
"632" "ls_swe" 10 3042 2699731 3.933
"633" "ls_swe" 10 3045 2710650 4.489
"634" "ls_swe" 10 3047 2724135 4.489
"635" "ls_swe" 10 3050 2753154 5.044
"636" "ls_swe" 10 3052 2802481 5.044
"637" "ls_swe" 10 3069 3258799 5.044
"638" "ls_swe" 10 3071 3448558 6.162
"639" "ls_swe" 10 3072 3586326 7.279
"640" "ls_swe" 10 3075 3646138 7.835
"641" "ls_swe" 10 3076 3953569 7.835
"642" "ls_swe" 10 3081 4156960 7.835
"643" "ls_swe" 10 3083 4392721 7.835
"644" "ls_swe" 10 3085 4448595 8.952
"645" "ls_swe" 10 3094 5606702 15.432
"646" "ls_swe" 10 3096 5736546 15.432
"647" "ls_swe" 10 3100 5736893 20.669
"648" "ls_swe" 10 3105 6132220 20.669
"649" "ls_swe" 10 3106 6227080 21.786
"650" "ls_swe" 10 3110 6505368 28.072
"651" "ls_swe" 10 3112 6603002 28.072
"652" "ls_swe" 10 3121 7795562 28.072
"653" "ls_swe" 10 3125 8021027 30.913
"654" "ls_swe" 10 3129 8033404 31.469
"655" "ls_swe" 10 3134 8382253 33.729
"656" "ls_swe" 10 3136 9334735 37.159
"657" "ls_swe" 10 3137 9347786 37.159
"658" "ls_swe" 10 3146 10171530 38.277
"659" "ls_swe" 10 3149 10343493 38.832
"660" "ls_swe" 10 3151 10836173 38.832
"661" "ls_swe" 10 3156 11170193 39.949
"662" "ls_swe" 10 3161 11273710 39.949
"663" "ls_swe" 10 3162 11763112 39.949
"664" "ls_swe" 10 3168 11872825 43.935
"665" "ls_swe" 10 3172 12535658 44.491
"666" "ls_swe" 10 3173 13570776 47.332
"667" "ls_swe" 10 3179 13571093 47.332
"668" "ls_swe" 10 3180 13883196 47.332
"669" "ls_swe" 10 3181 14279613 47.888
"670" "ls_swe" 10 3188 14304470 49.573
"671" "ls_swe" 10 3193 14355444 50.129
"672" "ls_swe" 10 3199 15046735 50.129
"673" "ls_swe" 10 3201 15413602 50.129
"674" "ls_swe" 10 3203 15854842 50.684
"675" "ls_swe" 10 3216 16050035 53.5
"676" "ls_swe" 10 3218 16351006 54.618
"677" "ls_swe" 10 3219 16351328 54.618
"678" "ls_swe" 10 3222 16517076 54.618
"679" "ls_swe" 10 3223 16648551 54.618
"680" "ls_swe" 10 3225 16729166 55.735
"681" "ls_swe" 10 3230 17028005 55.735
"682" "ls_swe" 10 3232 17413044 56.291
"683" "ls_swe" 10 3236 17574018 56.846
"684" "ls_swe" 10 3240 17957691 56.846
"685" "ls_swe" 10 3243 18511238 57.963
"686" "ls_swe" 10 3250 18671089 59.649
"687" "ls_swe" 10 3253 18702392 59.649
"688" "ls_swe" 10 3254 18758704 59.649
"689" "ls_swe" 10 3255 18810058 59.649
"690" "ls_swe" 10 3260 19003322 59.649
"691" "ls_swe" 10 3262 19222074 60.205
"692" "ls_swe" 10 3271 19448991 61.89
"693" "ls_swe" 10 3272 19552284 61.89
"694" "ls_swe" 10 3275 19748984 61.89
"695" "ls_swe" 10 3277 19767818 61.89
"696" "ls_swe" 10 3280 19776055 62.446
"697" "ls_swe" 10 3290 19947208 62.446
"698" "ls_swe" 10 3294 20409743 64.131
"699" "ls_swe" 10 3299 20442080 65.249
"700" "ls_swe" 10 3300 20611538 65.249
"701" "ls_swe" 10 3303 20778493 67.509
"702" "ls_swe" 10 3306 21590033 68.064
"703" "ls_swe" 10 3309 21795415 68.064
"704" "ls_swe" 10 3311 22540637 68.62
"705" "ls_swe" 10 3316 23033659 69.176
"706" "ls_swe" 10 3317 23161255 69.176
"707" "ls_swe" 10 3318 23460682 69.176
"708" "ls_swe" 10 3319 23654162 69.176
"709" "ls_swe" 24 6891 507766 0
"710" "ls_swe" 24 6894 508348 0
"711" "ls_swe" 24 6903 958807 0
"712" "ls_swe" 24 6905 974276 0
"713" "ls_swe" 24 6912 1186751 1.087
"714" "ls_swe" 24 6915 1577788 3.285
"715" "ls_swe" 24 6918 1690637 3.285
"716" "ls_swe" 24 6922 2019744 3.285
"717" "ls_swe" 24 6924 2237883 3.285
"718" "ls_swe" 24 6929 2402873 4.925
"719" "ls_swe" 24 6933 2438181 4.925
"720" "ls_swe" 24 6936 2883439 5.738
"721" "ls_swe" 24 6938 3015451 5.738
"722" "ls_swe" 24 6942 3244150 5.738
"723" "ls_swe" 24 6944 3464625 6.293
"724" "ls_swe" 24 6949 4021216 6.293
"725" "ls_swe" 24 6959 4392546 8.554
"726" "ls_swe" 24 6965 4446545 15.441
"727" "ls_swe" 24 6971 5255674 16.559
"728" "ls_swe" 24 6975 5923626 17.676
"729" "ls_swe" 24 6976 6061141 17.676
"730" "ls_swe" 24 6978 6144479 17.676
"731" "ls_swe" 24 6979 6280624 18.232
"732" "ls_swe" 24 6982 6322813 18.232
"733" "ls_swe" 24 6989 6568175 26.635
"734" "ls_swe" 24 6993 6945855 27.752
"735" "ls_swe" 24 6995 7042880 30.012
"736" "ls_swe" 24 6999 7047078 30.012
"737" "ls_swe" 24 7014 7474893 34.64
"738" "ls_swe" 24 7017 7693489 38.665
"739" "ls_swe" 24 7018 8105520 40.351
"740" "ls_swe" 24 7033 8386981 42.585
"741" "ls_swe" 24 7048 10210220 43.703
"742" "ls_swe" 24 7059 10419887 47.061
"743" "ls_swe" 24 7062 10520812 47.061
"744" "ls_swe" 24 7063 10531118 47.061
"745" "ls_swe" 24 7067 10531479 47.061
"746" "ls_swe" 24 7068 10949329 47.061
"747" "ls_swe" 24 7072 10975347 55.464
"748" "ls_swe" 24 7076 11234750 55.464
"749" "ls_swe" 24 7079 11235093 58.894
"750" "ls_swe" 24 7084 11870418 59.45
"751" "ls_swe" 24 7089 12189207 59.45
"752" "ls_swe" 24 7090 12323902 59.45
"753" "ls_swe" 24 7092 12542748 59.45
"754" "ls_swe" 24 7094 12543098 59.45
"755" "ls_swe" 24 7098 12645048 59.45
"756" "ls_swe" 24 7101 12720510 59.45
"757" "ls_swe" 24 7112 13210292 59.45
"758" "ls_swe" 24 7113 13240068 59.45
"759" "ls_swe" 24 7114 13277758 59.45
"760" "ls_swe" 14 4337 846332 0
"761" "ls_swe" 14 4347 1645617 2.501
"762" "ls_swe" 14 4351 2492926 2.501
"763" "ls_swe" 14 4354 2497433 2.501
"764" "ls_swe" 14 4359 3068356 2.501
"765" "ls_swe" 14 4364 3075343 4.167
"766" "ls_swe" 14 4367 3399173 4.167
"767" "ls_swe" 14 4372 3583179 4.167
"768" "ls_swe" 14 4376 3590649 8.795
"769" "ls_swe" 14 4379 3824085 12.225
"770" "ls_swe" 14 4381 3851631 12.78
"771" "ls_swe" 14 4385 4701976 12.78
"772" "ls_swe" 14 4388 4858617 12.78
"773" "ls_swe" 14 4390 4931504 12.78
"774" "ls_swe" 14 4391 5284248 12.78
"775" "ls_swe" 14 4393 5463627 12.78
"776" "ls_swe" 14 4401 5488891 14.466
"777" "ls_swe" 14 4407 5957612 15.022
"778" "ls_swe" 14 4408 6008592 15.022
"779" "ls_swe" 14 4411 6184295 16.139
"780" "ls_swe" 14 4426 7767988 16.139
"781" "ls_swe" 14 4431 7805414 17.824
"782" "ls_swe" 14 4434 8202673 17.824
"783" "ls_swe" 14 4453 9172990 18.942
"784" "ls_swe" 14 4454 9595484 19.497
"785" "ls_swe" 14 4455 9725317 19.497
"786" "ls_swe" 14 4456 10192780 20.053
"787" "ls_swe" 14 4458 10356219 20.608
"788" "ls_swe" 14 4463 10377662 22.275
"789" "ls_swe" 14 4464 10754426 22.275
"790" "ls_swe" 14 4474 11137219 25.634
"791" "ls_swe" 14 4480 11221637 30.871
"792" "ls_swe" 14 4484 11460868 31.427
"793" "ls_swe" 14 4488 11534061 31.427
"794" "ls_swe" 14 4493 11789248 32.544
"795" "ls_swe" 14 4494 11793031 36.569
"796" "ls_swe" 14 4507 12606693 37.125
"797" "ls_swe" 14 4511 12706458 38.242
"798" "ls_swe" 14 4516 13114308 41.045
"799" "ls_swe" 14 4521 13206540 41.045
"800" "ls_swe" 14 4526 13662774 44.475
"801" "ls_swe" 14 4529 13982543 44.475
"802" "ls_swe" 14 4536 14062963 47.905
"803" "ls_swe" 14 4538 14656093 50.746
"804" "ls_swe" 14 4544 14983628 53.007
"805" "ls_swe" 14 4549 15025672 53.562
"806" "ls_swe" 14 4562 15868891 53.562
"807" "ls_swe" 14 4569 16017624 53.562
"808" "ls_swe" 14 4570 16124979 54.165
"809" "ls_swe" 14 4573 16259699 54.767
"810" "ls_swe" 14 4583 16833804 55.37
"811" "ls_swe" 14 4589 17230702 55.972
"812" "ls_swe" 14 4590 17708623 56.889
"813" "ls_swe" 14 4592 19204163 56.889
"814" "ls_swe" 14 4593 20005347 56.889
"815" "ls_swe" 14 4594 20197529 56.889
"816" "ls_swe" 14 4599 20291909 56.889
"817" "ls_swe" 14 4602 20613710 56.889
"818" "ls_swe" 14 4603 20875428 56.889
"819" "ls_swe" 7 2066 456352 0
"820" "ls_swe" 7 2068 462087 0
"821" "ls_swe" 7 2072 1528844 0
"822" "ls_swe" 7 2078 1702613 0
"823" "ls_swe" 7 2080 2362689 1.887
"824" "ls_swe" 7 2082 2748261 3.774
"825" "ls_swe" 7 2083 2808106 3.774
"826" "ls_swe" 7 2085 2995400 4.515
"827" "ls_swe" 7 2093 3519988 4.515
"828" "ls_swe" 7 2094 3557790 7.356
"829" "ls_swe" 7 2100 3850264 9.598
"830" "ls_swe" 7 2101 4046305 10.715
"831" "ls_swe" 7 2104 5796652 10.715
"832" "ls_swe" 7 2109 6104062 11.271
"833" "ls_swe" 7 2110 6239807 11.271
"834" "ls_swe" 7 2113 6547611 11.826
"835" "ls_swe" 7 2116 6928631 11.826
"836" "ls_swe" 7 2123 7116623 12.943
"837" "ls_swe" 7 2134 7150807 12.943
"838" "ls_swe" 7 2142 7343119 13.499
"839" "ls_swe" 7 2146 7445606 15.185
"840" "ls_swe" 7 2152 7734915 15.185
"841" "ls_swe" 7 2154 7860880 15.74
"842" "ls_swe" 7 2166 8151535 15.74
"843" "ls_swe" 7 2168 8496053 15.74
"844" "ls_swe" 7 2175 8564205 17.426
"845" "ls_swe" 7 2176 8674271 17.981
"846" "ls_swe" 7 2180 8781873 17.981
"847" "ls_swe" 7 2184 8955508 17.981
"848" "ls_swe" 7 2186 8960320 19.667
"849" "ls_swe" 7 2194 9929480 20.222
"850" "ls_swe" 7 2199 10096801 26.077
"851" "ls_swe" 7 2201 10104940 27.194
"852" "ls_swe" 7 2208 11416425 27.75
"853" "ls_swe" 7 2214 11809849 27.75
"854" "ls_swe" 7 2215 12140794 27.75
"855" "ls_swe" 7 2217 12307844 27.75
"856" "ls_swe" 7 2222 12437175 27.75
"857" "ls_swe" 7 2225 12912000 27.75
"858" "ls_swe" 7 2229 13046717 27.75
"859" "ls_swe" 7 2236 13168480 31.775
"860" "ls_swe" 7 2240 13272141 31.775
"861" "ls_swe" 7 2250 13871699 34.016
"862" "ls_swe" 7 2253 14406248 36.858
"863" "ls_swe" 7 2257 14739761 40.288
"864" "ls_swe" 7 2262 14762581 40.843
"865" "ls_swe" 7 2265 15671422 40.843
"866" "ls_swe" 7 2273 15846105 51.247
"867" "ls_swe" 7 2274 16149106 51.802
"868" "ls_swe" 7 2282 16423035 52.913
"869" "ls_swe" 7 2284 16911918 52.913
"870" "ls_swe" 7 2287 17157616 52.913
"871" "ls_swe" 7 2290 17770041 54.599
"872" "ls_swe" 7 2292 18085458 60.453
"873" "ls_swe" 7 2294 18363034 62.126
"874" "ls_swe" 7 2302 18834590 62.126
"875" "ls_swe" 7 2306 18945990 65.485
"876" "ls_swe" 7 2308 19310936 68.326
"877" "ls_swe" 7 2313 20237788 68.326
"878" "ls_swe" 7 2315 20255783 68.326
"879" "ls_swe" 7 2317 20828671 68.326
"880" "ls_swe" 7 2327 21386895 68.326
"881" "ls_swe" 7 2335 21448255 68.326
"882" "ls_swe" 7 2337 22016561 69.444
"883" "ls_swe" 7 2342 22031238 69.444
"884" "ls_swe" 7 2349 22218408 69.444
"885" "ls_swe" 7 2355 22271957 71.129
"886" "ls_swe" 7 2360 22504925 71.129
"887" "ls_swe" 7 2369 22792261 71.129
"888" "ls_swe" 7 2372 22792617 71.129
"889" "ls_swe" 7 2373 23041966 71.129
"890" "ls_swe" 7 2375 23145718 71.129
"891" "ls_swe" 7 2376 23172151 71.129
"892" "ls_swe" 7 2378 23658725 71.129
"893" "ls_swe" 7 2388 23673412 71.129
"894" "ls_swe" 7 2391 23945121 71.129
"895" "ls_swe" 7 2395 24081132 71.129
"896" "ls_swe" 7 2396 24140573 72.769
"897" "ls_swe" 7 2397 24245487 72.769
"898" "ls_swe" 7 2400 24290964 72.769
"899" "ls_swe" 7 2404 24455997 72.769
"900" "ls_swe" 7 2409 24689207 72.769
"901" "ls_swe" 7 2410 24873419 72.769
"902" "ls_swe" 7 2412 25244422 72.769
"903" "ls_swe" 20 5981 207041 0
"904" "ls_swe" 20 5987 728783 0
"905" "ls_swe" 20 5992 1352817 2.041
"906" "ls_swe" 20 5994 1547961 3.893
"907" "ls_swe" 20 5997 1548343 3.893
"908" "ls_swe" 20 6004 2964211 4.811
"909" "ls_swe" 20 6006 3342445 6.663
"910" "ls_swe" 20 6007 3364397 6.663
"911" "ls_swe" 20 6013 3380666 8.492
"912" "ls_swe" 20 6017 4277293 9.095
"913" "ls_swe" 20 6020 4517280 9.095
"914" "ls_swe" 20 6022 4725383 10.307
"915" "ls_swe" 20 6030 4732226 11.519
"916" "ls_swe" 20 6042 4829832 13.192
"917" "ls_swe" 20 6049 5070039 17.693
"918" "ls_swe" 20 6050 5166275 19.379
"919" "ls_swe" 20 6053 6132148 19.934
"920" "ls_swe" 20 6059 6530846 21.052
"921" "ls_swe" 20 6067 6774312 21.052
"922" "ls_swe" 20 6079 7259917 21.052
"923" "ls_swe" 20 6081 7560823 26.906
"924" "ls_swe" 20 6083 7571250 27.462
"925" "ls_swe" 20 6089 7672754 29.147
"926" "ls_swe" 20 6090 7683578 29.147
"927" "ls_swe" 20 6094 8087806 29.703
"928" "ls_swe" 20 6096 8130833 30.259
"929" "ls_swe" 20 6106 8466654 31.932
"930" "ls_swe" 20 6111 8634106 33.049
"931" "ls_swe" 20 6124 9053214 34.166
"932" "ls_swe" 20 6125 9229574 34.166
"933" "ls_swe" 20 6131 9256655 34.166
"934" "ls_swe" 20 6144 9492466 38.794
"935" "ls_swe" 20 6145 9654660 39.911
"936" "ls_swe" 20 6147 9885198 39.911
"937" "ls_swe" 20 6156 10231660 39.911
"938" "ls_swe" 20 6160 10329858 42.171
"939" "ls_swe" 20 6170 11180837 45.013
"940" "ls_swe" 20 6179 12049010 49.038
"941" "ls_swe" 20 6180 12257789 49.038
"942" "ls_swe" 20 6181 12350684 49.594
"943" "ls_swe" 20 6192 12568398 49.594
"944" "ls_swe" 20 6197 13019650 50.149
"945" "ls_swe" 20 6200 13020183 50.149
"946" "ls_swe" 20 6201 13265091 50.149
"947" "ls_swe" 20 6214 13491889 50.705
"948" "ls_swe" 20 6230 14192535 51.261
"949" "ls_swe" 20 6233 14219602 51.261
"950" "ls_swe" 20 6235 14636846 51.261
"951" "ls_swe" 20 6236 14886953 51.816
"952" "ls_swe" 20 6238 15216985 51.816
"953" "ls_swe" 20 6239 15320943 51.816
"954" "ls_swe" 20 6240 15422141 51.816
"955" "ls_swe" 20 6245 15596270 51.816
"956" "ls_swe" 20 6250 15628279 51.816
"957" "ls_swe" 20 6252 15677374 51.816
"958" "ls_swe" 20 6254 15893226 51.816
"959" "ls_swe" 15 4605 432172 0
"960" "ls_swe" 15 4609 1175269 0
"961" "ls_swe" 15 4610 1185401 0
"962" "ls_swe" 15 4614 2531222 2.522
"963" "ls_swe" 15 4617 2785884 4.188
"964" "ls_swe" 15 4618 2874559 4.188
"965" "ls_swe" 15 4622 3593033 4.188
"966" "ls_swe" 15 4633 3598896 4.188
"967" "ls_swe" 15 4635 3979039 4.188
"968" "ls_swe" 15 4640 4137834 6.189
"969" "ls_swe" 15 4643 4205222 6.189
"970" "ls_swe" 15 4656 4280042 6.847
"971" "ls_swe" 15 4657 4331665 6.847
"972" "ls_swe" 15 4658 4424943 6.847
"973" "ls_swe" 15 4664 4532063 7.964
"974" "ls_swe" 15 4665 4534665 7.964
"975" "ls_swe" 15 4667 4797177 7.964
"976" "ls_swe" 15 4683 5369880 7.964
"977" "ls_swe" 15 4687 5465018 8.519
"978" "ls_swe" 15 4690 5498218 10.78
"979" "ls_swe" 15 4691 5642198 12.465
"980" "ls_swe" 15 4693 5642542 12.465
"981" "ls_swe" 15 4700 5969193 12.465
"982" "ls_swe" 15 4706 6427841 16.49
"983" "ls_swe" 15 4708 6895958 16.49
"984" "ls_swe" 15 4711 7075936 16.49
"985" "ls_swe" 15 4718 7256856 19.888
"986" "ls_swe" 15 4721 7644787 19.888
"987" "ls_swe" 15 4728 8065536 19.888
"988" "ls_swe" 15 4739 9247172 22.148
"989" "ls_swe" 15 4746 9310485 22.148
"990" "ls_swe" 15 4750 9531471 22.704
"991" "ls_swe" 15 4759 9708778 22.704
"992" "ls_swe" 15 4772 10131935 23.821
"993" "ls_swe" 15 4776 10206386 23.821
"994" "ls_swe" 15 4781 11125036 24.938
"995" "ls_swe" 15 4791 11356124 24.938
"996" "ls_swe" 15 4792 11397291 28.368
"997" "ls_swe" 15 4795 11590674 30.054
"998" "ls_swe" 15 4799 11674738 30.054
"999" "ls_swe" 15 4802 11714767 31.171
"1000" "ls_swe" 15 4811 12191817 32.857
"1001" "ls_swe" 15 4814 12212527 37.384
"1002" "ls_swe" 15 4817 12523619 37.384
"1003" "ls_swe" 15 4822 12914229 38.501
"1004" "ls_swe" 15 4833 13412260 39.057
"1005" "ls_swe" 15 4835 13763692 40.174
"1006" "ls_swe" 15 4840 14570617 43.016
"1007" "ls_swe" 15 4846 14639766 44.701
"1008" "ls_swe" 15 4853 15242784 47.504
"1009" "ls_swe" 15 4856 15388414 48.06
"1010" "ls_swe" 15 4860 15407111 48.615
"1011" "ls_swe" 15 4865 16435525 51.457
"1012" "ls_swe" 15 4867 16466194 53.143
"1013" "ls_swe" 15 4870 16603812 54.26
"1014" "ls_swe" 15 4881 17301350 54.26
"1015" "ls_swe" 15 4883 17304565 54.26
"1016" "ls_swe" 15 4885 17462995 54.26
"1017" "ls_swe" 15 4886 17838044 54.26
"1018" "ls_swe" 15 4888 18106110 54.862
"1019" "ls_swe" 15 4890 18212118 54.862
"1020" "ls_swe" 15 4897 18730901 57.956
"1021" "ls_swe" 15 4899 18747362 57.956
"1022" "ls_swe" 15 4900 19024263 57.956
"1023" "ls_swe" 15 4908 19607952 57.956
"1024" "ls_swe" 17 5120 347923 0
"1025" "ls_swe" 17 5121 543075 0
"1026" "ls_swe" 17 5122 845191 0
"1027" "ls_swe" 17 5127 1168853 0
"1028" "ls_swe" 17 5130 1651760 0
"1029" "ls_swe" 17 5133 1900685 0
"1030" "ls_swe" 17 5135 2014930 0
"1031" "ls_swe" 17 5136 2102302 1.117
"1032" "ls_swe" 17 5138 2236323 1.117
"1033" "ls_swe" 17 5139 2969233 1.117
"1034" "ls_swe" 17 5142 3160700 1.673
"1035" "ls_swe" 17 5148 3407085 2.228
"1036" "ls_swe" 17 5154 3407998 2.784
"1037" "ls_swe" 17 5159 3558529 3.34
"1038" "ls_swe" 17 5160 3684606 3.34
"1039" "ls_swe" 17 5167 3831703 3.34
"1040" "ls_swe" 17 5169 3998364 3.34
"1041" "ls_swe" 17 5171 4164240 3.34
"1042" "ls_swe" 17 5183 4880086 7.967
"1043" "ls_swe" 17 5193 5628052 9.085
"1044" "ls_swe" 17 5202 5638888 9.64
"1045" "ls_swe" 17 5211 5906829 9.64
"1046" "ls_swe" 17 5212 5925172 9.64
"1047" "ls_swe" 17 5219 5936818 10.196
"1048" "ls_swe" 17 5223 6089167 10.196
"1049" "ls_swe" 17 5230 6235443 10.751
"1050" "ls_swe" 17 5238 6766079 14.737
"1051" "ls_swe" 17 5242 6776983 15.292
"1052" "ls_swe" 17 5249 7130949 19.92
"1053" "ls_swe" 17 5253 7413483 19.92
"1054" "ls_swe" 17 5256 7580706 19.92
"1055" "ls_swe" 17 5260 7606119 19.92
"1056" "ls_swe" 17 5263 7770119 21.037
"1057" "ls_swe" 17 5267 8019719 21.037
"1058" "ls_swe" 17 5271 8064254 22.155
"1059" "ls_swe" 17 5274 8761026 22.155
"1060" "ls_swe" 17 5288 8769732 23.828
"1061" "ls_swe" 17 5292 9564457 24.383
"1062" "ls_swe" 17 5296 9770484 24.939
"1063" "ls_swe" 17 5303 9872605 26.056
"1064" "ls_swe" 17 5309 10862665 30.081
"1065" "ls_swe" 17 5315 11105862 31.199
"1066" "ls_swe" 17 5321 11324874 31.754
"1067" "ls_swe" 17 5322 11378733 31.754
"1068" "ls_swe" 17 5324 11379061 32.871
"1069" "ls_swe" 17 5329 11674303 32.871
"1070" "ls_swe" 17 5334 12370502 32.871
"1071" "ls_swe" 17 5342 12437764 36.243
"1072" "ls_swe" 17 5344 12655658 36.798
"1073" "ls_swe" 17 5345 13164057 36.798
"1074" "ls_swe" 17 5346 13164366 36.798
"1075" "ls_swe" 17 5348 13221006 37.354
"1076" "ls_swe" 17 5352 13280162 37.909
"1077" "ls_swe" 17 5353 13632843 39.027
"1078" "ls_swe" 17 5354 13718054 39.027
"1079" "ls_swe" 17 5358 13909447 39.582
"1080" "ls_swe" 17 5363 13910027 41.817
"1081" "ls_swe" 17 5365 14465685 41.817
"1082" "ls_swe" 17 5369 14886124 43.502
"1083" "ls_swe" 17 5374 15373582 43.502
"1084" "ls_swe" 17 5377 15397949 43.502
"1085" "ls_swe" 17 5381 15678762 43.502
"1086" "ls_swe" 17 5386 15771377 44.058
"1087" "ls_swe" 17 5391 15810601 44.058
"1088" "ls_swe" 17 5393 15846190 44.058
"1089" "ls_swe" 17 5402 16453445 44.058
"1090" "ls_swe" 17 5407 16891722 44.058
"1091" "ls_swe" 17 5410 17329604 44.058
"1092" "ls_swe" 17 5416 17535364 44.058
"1093" "ls_swe" 17 5418 17777541 44.058
"1094" "ls_swe" 17 5425 19333440 44.058
"1095" "ls_swe" 19 5689 156509 0
"1096" "ls_swe" 19 5690 436453 0
"1097" "ls_swe" 19 5696 1450807 0
"1098" "ls_swe" 19 5702 1634538 0
"1099" "ls_swe" 19 5712 2210010 0
"1100" "ls_swe" 19 5717 2306128 0
"1101" "ls_swe" 19 5725 2540532 3.43
"1102" "ls_swe" 19 5728 2802815 3.43
"1103" "ls_swe" 19 5730 2804768 3.43
"1104" "ls_swe" 19 5732 2841865 3.43
"1105" "ls_swe" 19 5745 2956357 10.86
"1106" "ls_swe" 19 5755 2992874 11.416
"1107" "ls_swe" 19 5756 3247672 11.416
"1108" "ls_swe" 19 5759 3980005 11.416
"1109" "ls_swe" 19 5763 4273451 11.416
"1110" "ls_swe" 19 5780 5520122 11.972
"1111" "ls_swe" 19 5786 5520689 11.972
"1112" "ls_swe" 19 5789 5530916 12.527
"1113" "ls_swe" 19 5793 5715976 13.644
"1114" "ls_swe" 19 5794 5734508 13.644
"1115" "ls_swe" 19 5799 5996731 17.603
"1116" "ls_swe" 19 5802 6120521 18.159
"1117" "ls_swe" 19 5807 6574710 18.715
"1118" "ls_swe" 19 5811 7085811 18.715
"1119" "ls_swe" 19 5819 7615580 23.342
"1120" "ls_swe" 19 5825 7787313 24.46
"1121" "ls_swe" 19 5830 7885968 26.701
"1122" "ls_swe" 19 5839 8170717 28.961
"1123" "ls_swe" 19 5847 8266862 30.078
"1124" "ls_swe" 19 5851 8631491 30.634
"1125" "ls_swe" 19 5853 8640099 32.319
"1126" "ls_swe" 19 5854 8656462 32.319
"1127" "ls_swe" 19 5858 9196903 34.005
"1128" "ls_swe" 19 5859 9267531 34.005
"1129" "ls_swe" 19 5862 9883739 34.561
"1130" "ls_swe" 19 5865 9981911 35.678
"1131" "ls_swe" 19 5874 10258015 36.233
"1132" "ls_swe" 19 5876 10382961 39.663
"1133" "ls_swe" 19 5879 10512990 39.663
"1134" "ls_swe" 19 5881 10684188 39.663
"1135" "ls_swe" 19 5889 10777672 39.663
"1136" "ls_swe" 19 5890 10978524 40.781
"1137" "ls_swe" 19 5895 11140477 41.892
"1138" "ls_swe" 19 5902 11161781 48.24
"1139" "ls_swe" 19 5904 11324951 48.24
"1140" "ls_swe" 19 5912 11707161 50.481
"1141" "ls_swe" 19 5919 11998763 51.593
"1142" "ls_swe" 19 5925 12198990 51.593
"1143" "ls_swe" 19 5931 12815685 52.406
"1144" "ls_swe" 19 5933 13456286 52.406
"1145" "ls_swe" 19 5937 13510264 52.406
"1146" "ls_swe" 19 5942 14695918 52.406
"1147" "ls_swe" 19 5945 14835932 53.219
"1148" "ls_swe" 19 5954 15288863 53.219
"1149" "ls_swe" 19 5958 15457192 53.219
"1150" "ls_swe" 19 5962 15517192 54.271
"1151" "ls_swe" 19 5966 15572973 54.271
"1152" "ls_swe" 19 5977 15968532 54.271
"1153" "ls_swe" 19 5978 16230499 54.271
"1154" "ls_swe" 21 6269 2590254 0
"1155" "ls_swe" 21 6270 2628218 0
"1156" "ls_swe" 21 6272 2794661 0
"1157" "ls_swe" 21 6280 2836420 0
"1158" "ls_swe" 21 6287 3543670 1.22
"1159" "ls_swe" 21 6289 3576025 1.22
"1160" "ls_swe" 21 6291 3629224 2.337
"1161" "ls_swe" 21 6293 3795522 3.448
"1162" "ls_swe" 21 6294 3987134 3.448
"1163" "ls_swe" 21 6299 4106318 3.448
"1164" "ls_swe" 21 6301 4187445 4.565
"1165" "ls_swe" 21 6306 4339445 4.565
"1166" "ls_swe" 21 6323 4860868 4.565
"1167" "ls_swe" 21 6328 5018406 6.826
"1168" "ls_swe" 21 6330 5429040 9.086
"1169" "ls_swe" 21 6335 5607206 9.086
"1170" "ls_swe" 21 6352 5733832 12.981
"1171" "ls_swe" 21 6358 6848287 14.099
"1172" "ls_swe" 21 6368 6982372 16.94
