"set" "map" "mkr" "phys" "gen" "vld" "loess" "sc" "chr_length" "chr_start" "genome_pos" "rel_pos" "pos_group" "chr_type" "phys_assembly" "chr_length_assembly" "gen_assembly" "chr_nr" "pop" "chrom" "gen_dist" "phys_dist" "rrate" "weight" "w_mean_rrate" "anc_chr_unit" "type" "EBR_length" "rr_mean_anc"
"599" "cat" 10 2683 10603364 51.948 TRUE 0.16 "HiC_scaffold_10" 13041722 175697475 186300839 81.3034045657468 4 "Autosome" 10603364 13041722 51.948 10 "LSSPA" "HiC_scaffold_10" 1.13 1373208 0.822890632737359 0.105293457413062 4.68601658644311 19 "fu_swe" 13041722 4.68601658644311
"600" "cat" 10 2685 10910733 52.667 TRUE 1.06 "HiC_scaffold_10" 13041722 175697475 186608208 83.6602175694283 4 "Autosome" 10910733 13041722 52.667 10 "LSSPA" "HiC_scaffold_10" 0.719000000000001 307369 2.33920792272481 0.0235681300368157 4.68601658644311 19 "fu_swe" 13041722 4.68601658644311
"601" "cat" 10 2691 10911308 52.667 TRUE 1.06 "HiC_scaffold_10" 13041722 175697475 186608783 83.664626496409 4 "Autosome" 10911308 13041722 52.667 10 "LSSPA" "HiC_scaffold_10" 0 575 0 4.40892698065486e-05 4.68601658644311 19 "fu_swe" 13041722 4.68601658644311
"602" "cat" 10 2694 11331695 52.667 TRUE 2.74 "HiC_scaffold_10" 13041722 175697475 187029170 86.8880275166117 4 "Autosome" 11331695 13041722 52.667 10 "LSSPA" "HiC_scaffold_10" 0 420387 0 0.032234010202027 4.68601658644311 19 "fu_swe" 13041722 4.68601658644311
"603" "cat" 10 2702 11407174 52.667 TRUE 3.01 "HiC_scaffold_10" 13041722 175697475 187104649 87.4667777767384 4 "Autosome" 11407174 13041722 52.667 10 "LSSPA" "HiC_scaffold_10" 0 75479 0 0.00578750260126692 4.68601658644311 19 "fu_swe" 13041722 4.68601658644311
"604" "cat" 10 2706 11701657 55.395 TRUE 3.86 "HiC_scaffold_10" 13041722 175697475 187399132 89.7247848098587 4 "Autosome" 11701657 13041722 55.395 10 "LSSPA" "HiC_scaffold_10" 2.728 294483 9.26369264100135 0.0225800703312032 4.68601658644311 19 "fu_swe" 13041722 4.68601658644311
"605" "cat" 10 2708 11834336 55.395 TRUE 2.19 "HiC_scaffold_10" 13041722 175697475 187531811 90.7421274583218 5 "Autosome" 11834336 13041722 55.395 10 "LSSPA" "HiC_scaffold_10" 0 132679 0 0.0101734264846314 4.68601658644311 19 "fu_swe" 13041722 4.68601658644311
"606" "cat" 10 2713 12010520 55.395 TRUE 1.44 "HiC_scaffold_10" 13041722 175697475 187707995 92.0930533559909 5 "Autosome" 12010520 13041722 55.395 10 "LSSPA" "HiC_scaffold_10" 0 176184 0 0.0135092589766903 4.68601658644311 19 "fu_swe" 13041722 4.68601658644311
"607" "cat" 10 2716 12594450 55.395 TRUE NA "HiC_scaffold_10" 13041722 175697475 188291925 96.5704528895801 5 "Autosome" 12594450 13041722 55.395 10 "LSSPA" "HiC_scaffold_10" 0 583930 0 0.044773995335892 4.68601658644311 19 "fu_swe" 13041722 4.68601658644311
"608" "cat" 11 2725 1180990 0 TRUE NA "HiC_scaffold_11" 12904538 188739197 189920187 9.15174181361626 5 "Autosome" 1180990 12904538 0 11 "LSSPA" "HiC_scaffold_11" NA NA NA NA 2.93458483113656 59 "hom" 12904538 2.93458483113656
"609" "cat" 11 2728 1406053 0 TRUE 0 "HiC_scaffold_11" 12904538 188739197 190145250 10.8958027013443 4 "Autosome" 1406053 12904538 0 11 "LSSPA" "HiC_scaffold_11" 0 225063 0 0.0174406088772802 2.93458483113656 59 "hom" 12904538 2.93458483113656
"610" "cat" 11 2730 2337043 0 TRUE 0 "HiC_scaffold_11" 12904538 188739197 191076240 18.1102415289877 4 "Autosome" 2337043 12904538 0 11 "LSSPA" "HiC_scaffold_11" 0 930990 0 0.0721443882764342 2.93458483113656 59 "hom" 12904538 2.93458483113656
"611" "cat" 11 2737 2890398 0 TRUE 1.71 "HiC_scaffold_11" 12904538 188739197 191629595 22.3983067041997 3 "Autosome" 2890398 12904538 0 11 "LSSPA" "HiC_scaffold_11" 0 553355 0 0.0428806517521201 2.93458483113656 59 "hom" 12904538 2.93458483113656
"612" "cat" 11 2738 2927734 0 TRUE 2.77 "HiC_scaffold_11" 12904538 188739197 191666931 22.6876312813368 3 "Autosome" 2927734 12904538 0 11 "LSSPA" "HiC_scaffold_11" 0 37336 0 0.00289324577137128 2.93458483113656 59 "hom" 12904538 2.93458483113656
"613" "cat" 11 2739 3000960 0 TRUE 3.6 "HiC_scaffold_11" 12904538 188739197 191740157 23.2550750751402 3 "Autosome" 3000960 12904538 0 11 "LSSPA" "HiC_scaffold_11" 0 73226 0 0.00567443793803389 2.93458483113656 59 "hom" 12904538 2.93458483113656
"614" "cat" 11 2740 3054168 0 TRUE 4.68 "HiC_scaffold_11" 12904538 188739197 191793365 23.6673951442508 3 "Autosome" 3054168 12904538 0 11 "LSSPA" "HiC_scaffold_11" 0 53208 0 0.00412320069110572 2.93458483113656 59 "hom" 12904538 2.93458483113656
"615" "cat" 11 2742 3199294 0 TRUE 7.92 "HiC_scaffold_11" 12904538 188739197 191938491 24.79200727682 3 "Autosome" 3199294 12904538 0 11 "LSSPA" "HiC_scaffold_11" 0 145126 0 0.0112461213256918 2.93458483113656 59 "hom" 12904538 2.93458483113656
"616" "cat" 11 2743 3364387 0 TRUE 8.77 "HiC_scaffold_11" 12904538 188739197 192103584 26.0713479242728 3 "Autosome" 3364387 12904538 0 11 "LSSPA" "HiC_scaffold_11" 0 165093 0 0.0127934064745286 2.93458483113656 59 "hom" 12904538 2.93458483113656
"617" "cat" 11 2746 3634080 6.372 TRUE 8.72 "HiC_scaffold_11" 12904538 188739197 192373277 28.1612561410567 3 "Autosome" 3634080 12904538 6.372 11 "LSSPA" "HiC_scaffold_11" 6.372 269693 23.6268646201422 0.0208990821678389 2.93458483113656 59 "hom" 12904538 2.93458483113656
"618" "cat" 11 2750 3700314 7.234 TRUE 6.66 "HiC_scaffold_11" 12904538 188739197 192439511 28.6745174449484 3 "Autosome" 3700314 12904538 7.234 11 "LSSPA" "HiC_scaffold_11" 0.862 66234 13.0144638705197 0.00513261303891701 2.93458483113656 59 "hom" 12904538 2.93458483113656
"619" "cat" 11 2752 4210294 7.234 TRUE 2.83 "HiC_scaffold_11" 12904538 188739197 192949491 32.6264605520942 2 "Autosome" 4210294 12904538 7.234 11 "LSSPA" "HiC_scaffold_11" 0 509980 0 0.0395194310714572 2.93458483113656 59 "hom" 12904538 2.93458483113656
"620" "cat" 11 2758 4986869 7.901 TRUE 4 "HiC_scaffold_11" 12904538 188739197 193726066 38.6443048174216 2 "Autosome" 4986869 12904538 7.901 11 "LSSPA" "HiC_scaffold_11" 0.667 776575 0.858899655538744 0.0601784426532744 2.93458483113656 59 "hom" 12904538 2.93458483113656
"621" "cat" 11 2765 5214383 9.243 TRUE 11.01 "HiC_scaffold_11" 12904538 188739197 193953580 40.4073590236241 1 "Autosome" 5214383 12904538 9.243 11 "LSSPA" "HiC_scaffold_11" 1.342 227514 5.89853811194037 0.017630542062025 2.93458483113656 59 "hom" 12904538 2.93458483113656
"622" "cat" 11 2771 5292397 9.243 TRUE 12.34 "HiC_scaffold_11" 12904538 188739197 194031594 41.0119060442148 1 "Autosome" 5292397 12904538 9.243 11 "LSSPA" "HiC_scaffold_11" 0 78014 0 0.00604547020590741 2.93458483113656 59 "hom" 12904538 2.93458483113656
"623" "cat" 11 2777 5446936 14.819 TRUE 8.17 "HiC_scaffold_11" 12904538 188739197 194186133 42.2094615088119 1 "Autosome" 5446936 12904538 14.819 11 "LSSPA" "HiC_scaffold_11" 5.576 154539 36.0815069335249 0.0119755546459703 2.93458483113656 59 "hom" 12904538 2.93458483113656
"624" "cat" 11 2782 5720576 18.833 TRUE 8.47 "HiC_scaffold_11" 12904538 188739197 194459773 44.3299558651383 1 "Autosome" 5720576 12904538 18.833 11 "LSSPA" "HiC_scaffold_11" 4.014 273640 14.668908054378 0.0212049435632643 2.93458483113656 59 "hom" 12904538 2.93458483113656
"625" "cat" 11 2796 6923803 23.494 TRUE 2.42 "HiC_scaffold_11" 12904538 188739197 195663000 53.6540169047509 1 "Autosome" 6923803 12904538 23.494 11 "LSSPA" "HiC_scaffold_11" 4.661 1203227 3.87374950861309 0.0932406103961258 2.93458483113656 59 "hom" 12904538 2.93458483113656
"626" "cat" 11 2801 7377565 23.494 TRUE 1.06 "HiC_scaffold_11" 12904538 188739197 196116762 57.1703148148349 1 "Autosome" 7377565 12904538 23.494 11 "LSSPA" "HiC_scaffold_11" 0 453762 0 0.0351629791008403 2.93458483113656 59 "hom" 12904538 2.93458483113656
"627" "cat" 11 2804 7543080 23.494 TRUE 1.68 "HiC_scaffold_11" 12904538 188739197 196282277 58.4529256297281 1 "Autosome" 7543080 12904538 23.494 11 "LSSPA" "HiC_scaffold_11" 0 165515 0 0.0128261081489318 2.93458483113656 59 "hom" 12904538 2.93458483113656
"628" "cat" 11 2807 7927480 24.63 TRUE 2.21 "HiC_scaffold_11" 12904538 188739197 196666677 61.4317227009599 2 "Autosome" 7927480 12904538 24.63 11 "LSSPA" "HiC_scaffold_11" 1.136 384400 2.95525494276795 0.0297879707123184 2.93458483113656 59 "hom" 12904538 2.93458483113656
"629" "cat" 11 2808 7988265 24.63 TRUE 2.28 "HiC_scaffold_11" 12904538 188739197 196727462 61.9027585489694 2 "Autosome" 7988265 12904538 24.63 11 "LSSPA" "HiC_scaffold_11" 0 60785 0 0.00471035848009437 2.93458483113656 59 "hom" 12904538 2.93458483113656
"630" "cat" 11 2812 8018161 24.63 TRUE 2.53 "HiC_scaffold_11" 12904538 188739197 196757358 62.1344289892439 2 "Autosome" 8018161 12904538 24.63 11 "LSSPA" "HiC_scaffold_11" 0 29896 0 0.00231670440274576 2.93458483113656 59 "hom" 12904538 2.93458483113656
"631" "cat" 11 2820 8898165 26.344 TRUE 6.49 "HiC_scaffold_11" 12904538 188739197 197637362 68.9537664967161 2 "Autosome" 8898165 12904538 26.344 11 "LSSPA" "HiC_scaffold_11" 1.714 880004 1.94771841946173 0.0681933750747218 2.93458483113656 59 "hom" 12904538 2.93458483113656
"632" "cat" 11 2828 9365369 32.72 TRUE 7.58 "HiC_scaffold_11" 12904538 188739197 198104566 72.5742293137499 3 "Autosome" 9365369 12904538 32.72 11 "LSSPA" "HiC_scaffold_11" 6.376 467204 13.6471434319912 0.0362046281703382 2.93458483113656 59 "hom" 12904538 2.93458483113656
"633" "cat" 11 2839 10034691 33.856 TRUE 0.68 "HiC_scaffold_11" 12904538 188739197 198773888 77.7609473504592 3 "Autosome" 10034691 12904538 33.856 11 "LSSPA" "HiC_scaffold_11" 1.136 669322 1.69723989350418 0.0518671803670926 2.93458483113656 59 "hom" 12904538 2.93458483113656
"634" "cat" 11 2841 10206161 33.856 TRUE 1.46 "HiC_scaffold_11" 12904538 188739197 198945358 79.0897047224782 3 "Autosome" 10206161 12904538 33.856 11 "LSSPA" "HiC_scaffold_11" 0 171470 0 0.0132875737201905 2.93458483113656 59 "hom" 12904538 2.93458483113656
"635" "cat" 11 2845 10302592 33.856 TRUE 0.14 "HiC_scaffold_11" 12904538 188739197 199041789 79.8369689794396 3 "Autosome" 10302592 12904538 33.856 11 "LSSPA" "HiC_scaffold_11" 0 96431 0 0.00747264256961388 2.93458483113656 59 "hom" 12904538 2.93458483113656
"636" "cat" 11 2849 10575004 33.856 TRUE 0.22 "HiC_scaffold_11" 12904538 188739197 199314201 81.947947303499 4 "Autosome" 10575004 12904538 33.856 11 "LSSPA" "HiC_scaffold_11" 0 272412 0 0.0211097832405933 2.93458483113656 59 "hom" 12904538 2.93458483113656
"637" "cat" 11 2855 11202257 33.856 TRUE 0 "HiC_scaffold_11" 12904538 188739197 199941454 86.8086637429407 4 "Autosome" 11202257 12904538 33.856 11 "LSSPA" "HiC_scaffold_11" 0 627253 0 0.0486071643944169 2.93458483113656 59 "hom" 12904538 2.93458483113656
"638" "cat" 11 2856 11380946 33.856 TRUE 0 "HiC_scaffold_11" 12904538 188739197 200120143 88.1933626759827 4 "Autosome" 11380946 12904538 33.856 11 "LSSPA" "HiC_scaffold_11" 0 178689 0 0.01384698933042 2.93458483113656 59 "hom" 12904538 2.93458483113656
"639" "cat" 11 2857 11971590 33.856 TRUE 0 "HiC_scaffold_11" 12904538 188739197 200710787 92.7703882153704 5 "Autosome" 11971590 12904538 33.856 11 "LSSPA" "HiC_scaffold_11" 0 590644 0 0.0457702553938777 2.93458483113656 59 "hom" 12904538 2.93458483113656
"640" "cat" 11 2859 12274560 33.856 TRUE 0 "HiC_scaffold_11" 12904538 188739197 201013757 95.1181669580112 5 "Autosome" 12274560 12904538 33.856 11 "LSSPA" "HiC_scaffold_11" 0 302970 0 0.0234777874264077 2.93458483113656 59 "hom" 12904538 2.93458483113656
"641" "cat" 11 2862 12717886 33.856 TRUE NA "HiC_scaffold_11" 12904538 188739197 201457083 98.5535940922488 5 "Autosome" 12717886 12904538 33.856 11 "LSSPA" "HiC_scaffold_11" 0 443326 0 0.0343542713423758 2.93458483113656 59 "hom" 12904538 2.93458483113656
"642" "cat" 12 2866 27168 0 TRUE NA "HiC_scaffold_12" 12846550 201643735 201670903 0.211480903433217 5 "Autosome" 27168 12846550 0 12 "LSSPA" "HiC_scaffold_12" NA NA NA NA 4.10486963246147 10 "BR/ILS_juv/spa" 12846550 4.10486963246147
"643" "cat" 12 2869 150195 0 TRUE 0.17 "HiC_scaffold_12" 12846550 201643735 201793930 1.16914658021025 5 "Autosome" 150195 12846550 0 12 "LSSPA" "HiC_scaffold_12" 0 123027 0 0.00957665676777033 4.10486963246147 10 "BR/ILS_juv/spa" 12846550 4.10486963246147
"644" "cat" 12 2875 1736598 3.931 TRUE 6.95 "HiC_scaffold_12" 12846550 201643735 203380333 13.518010672126 4 "Autosome" 1736598 12846550 3.931 12 "LSSPA" "HiC_scaffold_12" 3.931 1586403 2.47793278252752 0.123488640919157 4.10486963246147 10 "BR/ILS_juv/spa" 12846550 4.10486963246147
"645" "cat" 12 2879 2114704 5.23 TRUE 9.95 "HiC_scaffold_12" 12846550 201643735 203758439 16.4612600270111 4 "Autosome" 2114704 12846550 5.23 12 "LSSPA" "HiC_scaffold_12" 1.299 378106 3.43554452984084 0.0294324935488516 4.10486963246147 10 "BR/ILS_juv/spa" 12846550 4.10486963246147
"646" "cat" 12 2881 2371131 9.232 TRUE 8.48 "HiC_scaffold_12" 12846550 201643735 204014866 18.4573367947036 4 "Autosome" 2371131 12846550 9.232 12 "LSSPA" "HiC_scaffold_12" 4.002 256427 15.6067808772087 0.0199607676769249 4.10486963246147 10 "BR/ILS_juv/spa" 12846550 4.10486963246147
"647" "cat" 12 2883 2383174 13.234 TRUE 8.64 "HiC_scaffold_12" 12846550 201643735 204026909 18.5510818079562 4 "Autosome" 2383174 12846550 13.234 12 "LSSPA" "HiC_scaffold_12" 4.002 12043 332.309225276094 0.000937450132525853 4.10486963246147 10 "BR/ILS_juv/spa" 12846550 4.10486963246147
"648" "cat" 12 2888 3212340 14.104 TRUE 7.68 "HiC_scaffold_12" 12846550 201643735 204856075 25.0054683942381 3 "Autosome" 3212340 12846550 14.104 12 "LSSPA" "HiC_scaffold_12" 0.869999999999999 829166 1.04924707477152 0.0645438658628192 4.10486963246147 10 "BR/ILS_juv/spa" 12846550 4.10486963246147
"649" "cat" 12 2904 3459120 15.805 TRUE 8.5 "HiC_scaffold_12" 12846550 201643735 205102855 26.9264510705209 3 "Autosome" 3459120 12846550 15.805 12 "LSSPA" "HiC_scaffold_12" 1.701 246780 6.89277899343545 0.0192098267628274 4.10486963246147 10 "BR/ILS_juv/spa" 12846550 4.10486963246147
"650" "cat" 12 2905 3497130 21.135 TRUE 7.99 "HiC_scaffold_12" 12846550 201643735 205140865 27.222328173712 3 "Autosome" 3497130 12846550 21.135 12 "LSSPA" "HiC_scaffold_12" 5.33 38010 140.226256248356 0.00295877103191129 4.10486963246147 10 "BR/ILS_juv/spa" 12846550 4.10486963246147
"651" "cat" 12 2911 3935815 22.272 TRUE 8.6 "HiC_scaffold_12" 12846550 201643735 205579550 30.6371360404155 2 "Autosome" 3935815 12846550 22.272 12 "LSSPA" "HiC_scaffold_12" 1.137 438685 2.59183696729999 0.0341480786670351 4.10486963246147 10 "BR/ILS_juv/spa" 12846550 4.10486963246147
"652" "cat" 12 2916 4114500 23.408 TRUE 6.25 "HiC_scaffold_12" 12846550 201643735 205758235 32.0280542246751 2 "Autosome" 4114500 12846550 23.408 12 "LSSPA" "HiC_scaffold_12" 1.136 178685 6.35755659400623 0.0139091818425959 4.10486963246147 10 "BR/ILS_juv/spa" 12846550 4.10486963246147
"653" "cat" 12 2919 4338387 24.538 TRUE 4 "HiC_scaffold_12" 12846550 201643735 205982122 33.7708334144187 2 "Autosome" 4338387 12846550 24.538 12 "LSSPA" "HiC_scaffold_12" 1.13 223887 5.04718898372839 0.0174277918974355 4.10486963246147 10 "BR/ILS_juv/spa" 12846550 4.10486963246147
"654" "cat" 12 2922 4537720 25.103 TRUE 4.45 "HiC_scaffold_12" 12846550 201643735 206181455 35.3224795762286 2 "Autosome" 4537720 12846550 25.103 12 "LSSPA" "HiC_scaffold_12" 0.565000000000001 199333 2.83445290042292 0.0155164616180998 4.10486963246147 10 "BR/ILS_juv/spa" 12846550 4.10486963246147
"655" "cat" 12 2926 4923555 26.233 TRUE 6.07 "HiC_scaffold_12" 12846550 201643735 206567290 38.32589294402 2 "Autosome" 4923555 12846550 26.233 12 "LSSPA" "HiC_scaffold_12" 1.13 385835 2.92871305091554 0.0300341336779135 4.10486963246147 10 "BR/ILS_juv/spa" 12846550 4.10486963246147
"656" "cat" 12 2930 4961486 27.935 TRUE 6.64 "HiC_scaffold_12" 12846550 201643735 206605221 38.6211550961153 2 "Autosome" 4961486 12846550 27.935 12 "LSSPA" "HiC_scaffold_12" 1.702 37931 44.8709498826817 0.0029526215209531 4.10486963246147 10 "BR/ILS_juv/spa" 12846550 4.10486963246147
"657" "cat" 12 2939 5298817 27.935 TRUE 8.12 "HiC_scaffold_12" 12846550 201643735 206942552 41.2470040594556 1 "Autosome" 5298817 12846550 27.935 12 "LSSPA" "HiC_scaffold_12" 0 337331 0 0.0262584896334035 4.10486963246147 10 "BR/ILS_juv/spa" 12846550 4.10486963246147
"658" "cat" 12 2940 5517455 32.644 TRUE 9.35 "HiC_scaffold_12" 12846550 201643735 207161190 42.9489240301871 1 "Autosome" 5517455 12846550 32.644 12 "LSSPA" "HiC_scaffold_12" 4.709 218638 21.5378845397415 0.0170191997073144 4.10486963246147 10 "BR/ILS_juv/spa" 12846550 4.10486963246147
"659" "cat" 12 2942 5532115 32.644 TRUE 9.43 "HiC_scaffold_12" 12846550 201643735 207175850 43.0630402715126 1 "Autosome" 5532115 12846550 32.644 12 "LSSPA" "HiC_scaffold_12" 0 14660 0 0.00114116241325492 4.10486963246147 10 "BR/ILS_juv/spa" 12846550 4.10486963246147
"660" "cat" 12 2943 5845730 33.209 TRUE 9.89 "HiC_scaffold_12" 12846550 201643735 207489465 45.5042793590497 1 "Autosome" 5845730 12846550 33.209 12 "LSSPA" "HiC_scaffold_12" 0.565000000000005 313615 1.80157199113564 0.0244123908753712 4.10486963246147 10 "BR/ILS_juv/spa" 12846550 4.10486963246147
"661" "cat" 12 2946 5999825 37.305 TRUE 6.64 "HiC_scaffold_12" 12846550 201643735 207643560 46.7037842844966 1 "Autosome" 5999825 12846550 37.305 12 "LSSPA" "HiC_scaffold_12" 4.096 154095 26.5810052240501 0.0119950492544691 4.10486963246147 10 "BR/ILS_juv/spa" 12846550 4.10486963246147
"662" "cat" 12 2948 6803665 37.87 TRUE 1.98 "HiC_scaffold_12" 12846550 201643735 208447400 52.9610284473263 1 "Autosome" 6803665 12846550 37.87 12 "LSSPA" "HiC_scaffold_12" 0.564999999999998 803840 0.702876194267513 0.0625724416282971 4.10486963246147 10 "BR/ILS_juv/spa" 12846550 4.10486963246147
"663" "cat" 12 2955 6930816 38.435 TRUE 2.14 "HiC_scaffold_12" 12846550 201643735 208574551 53.9507961281434 1 "Autosome" 6930816 12846550 38.435 12 "LSSPA" "HiC_scaffold_12" 0.565000000000005 127151 4.44353563872879 0.00989767680817029 4.10486963246147 10 "BR/ILS_juv/spa" 12846550 4.10486963246147
"664" "cat" 12 2957 6971862 39 TRUE 2.44 "HiC_scaffold_12" 12846550 201643735 208615597 54.2703060354726 1 "Autosome" 6971862 12846550 39 12 "LSSPA" "HiC_scaffold_12" 0.564999999999998 41046 13.7650440968669 0.00319509907329205 4.10486963246147 10 "BR/ILS_juv/spa" 12846550 4.10486963246147
"665" "cat" 12 2960 7262346 39 TRUE 2.95 "HiC_scaffold_12" 12846550 201643735 208906081 56.531488998992 1 "Autosome" 7262346 12846550 39 12 "LSSPA" "HiC_scaffold_12" 0 290484 0 0.0226118296351939 4.10486963246147 10 "BR/ILS_juv/spa" 12846550 4.10486963246147
"666" "cat" 12 2966 7626553 40.136 TRUE 7.65 "HiC_scaffold_12" 12846550 201643735 209270288 59.3665458819683 1 "Autosome" 7626553 12846550 40.136 12 "LSSPA" "HiC_scaffold_12" 1.136 364207 3.11910534393903 0.0283505688297636 4.10486963246147 10 "BR/ILS_juv/spa" 12846550 4.10486963246147
"667" "cat" 12 2972 7671358 41.851 TRUE 9.23 "HiC_scaffold_12" 12846550 201643735 209315093 59.715316563591 1 "Autosome" 7671358 12846550 41.851 12 "LSSPA" "HiC_scaffold_12" 1.715 44805 38.2769780158464 0.00348770681622692 4.10486963246147 10 "BR/ILS_juv/spa" 12846550 4.10486963246147
"668" "cat" 12 2975 7765846 41.851 TRUE 11.39 "HiC_scaffold_12" 12846550 201643735 209409581 60.4508292109555 2 "Autosome" 7765846 12846550 41.851 12 "LSSPA" "HiC_scaffold_12" 0 94488 0 0.00735512647364467 4.10486963246147 10 "BR/ILS_juv/spa" 12846550 4.10486963246147
"669" "cat" 12 2979 7787435 41.851 TRUE 13 "HiC_scaffold_12" 12846550 201643735 209431170 60.6188821123181 2 "Autosome" 7787435 12846550 41.851 12 "LSSPA" "HiC_scaffold_12" 0 21589 0 0.00168052901362623 4.10486963246147 10 "BR/ILS_juv/spa" 12846550 4.10486963246147
"670" "cat" 12 2981 7831910 41.851 TRUE 8.97 "HiC_scaffold_12" 12846550 201643735 209475645 60.9650840108823 2 "Autosome" 7831910 12846550 41.851 12 "LSSPA" "HiC_scaffold_12" 0 44475 0 0.00346201898564206 4.10486963246147 10 "BR/ILS_juv/spa" 12846550 4.10486963246147
"671" "cat" 12 2984 7845533 43.565 TRUE 8.54 "HiC_scaffold_12" 12846550 201643735 209489268 61.0711280460513 2 "Autosome" 7845533 12846550 43.565 12 "LSSPA" "HiC_scaffold_12" 1.714 13623 125.816633634295 0.00106044035168975 4.10486963246147 10 "BR/ILS_juv/spa" 12846550 4.10486963246147
"672" "cat" 12 2990 7996986 45.279 TRUE 6.66 "HiC_scaffold_12" 12846550 201643735 209640721 62.2500671386481 2 "Autosome" 7996986 12846550 45.279 12 "LSSPA" "HiC_scaffold_12" 1.71400000000001 151453 11.3170422507313 0.0117893909259685 4.10486963246147 10 "BR/ILS_juv/spa" 12846550 4.10486963246147
"673" "cat" 12 2996 8575419 46.409 TRUE 1.84 "HiC_scaffold_12" 12846550 201643735 210219154 66.7527001412831 2 "Autosome" 8575419 12846550 46.409 12 "LSSPA" "HiC_scaffold_12" 1.13 578433 1.95355382559431 0.0450263300263495 4.10486963246147 10 "BR/ILS_juv/spa" 12846550 4.10486963246147
"674" "cat" 12 3005 9047791 46.974 TRUE 1.42 "HiC_scaffold_12" 12846550 201643735 210691526 70.4297340531115 3 "Autosome" 9047791 12846550 46.974 12 "LSSPA" "HiC_scaffold_12" 0.564999999999998 472372 1.19609121624482 0.0367703391182847 4.10486963246147 10 "BR/ILS_juv/spa" 12846550 4.10486963246147
"675" "cat" 12 3006 9176233 46.974 TRUE 1.55 "HiC_scaffold_12" 12846550 201643735 210819968 71.429551124621 3 "Autosome" 9176233 12846550 46.974 12 "LSSPA" "HiC_scaffold_12" 0 128442 0 0.00999817071509471 4.10486963246147 10 "BR/ILS_juv/spa" 12846550 4.10486963246147
"676" "cat" 12 3009 9359318 46.974 TRUE 1.85 "HiC_scaffold_12" 12846550 201643735 211003053 72.8547197496604 3 "Autosome" 9359318 12846550 46.974 12 "LSSPA" "HiC_scaffold_12" 0 183085 0 0.0142516862503941 4.10486963246147 10 "BR/ILS_juv/spa" 12846550 4.10486963246147
"677" "cat" 12 3011 9495164 46.974 TRUE 2.02 "HiC_scaffold_12" 12846550 201643735 211138899 73.912170971973 3 "Autosome" 9495164 12846550 46.974 12 "LSSPA" "HiC_scaffold_12" 0 135846 0 0.0105745122231261 4.10486963246147 10 "BR/ILS_juv/spa" 12846550 4.10486963246147
"678" "cat" 12 3016 9585293 48.689 TRUE 2.08 "HiC_scaffold_12" 12846550 201643735 211229028 74.6137523303922 3 "Autosome" 9585293 12846550 48.689 12 "LSSPA" "HiC_scaffold_12" 1.715 90129 19.0282816851402 0.00701581358419187 4.10486963246147 10 "BR/ILS_juv/spa" 12846550 4.10486963246147
"679" "cat" 12 3022 10058273 48.689 TRUE 2.69 "HiC_scaffold_12" 12846550 201643735 211702008 78.2955190304012 3 "Autosome" 10058273 12846550 48.689 12 "LSSPA" "HiC_scaffold_12" 0 472980 0 0.0368176670000895 4.10486963246147 10 "BR/ILS_juv/spa" 12846550 4.10486963246147
"680" "cat" 12 3028 10487181 49.356 TRUE 2.83 "HiC_scaffold_12" 12846550 201643735 212130916 81.6342208608537 4 "Autosome" 10487181 12846550 49.356 12 "LSSPA" "HiC_scaffold_12" 0.667000000000002 428908 1.55511205200183 0.0333870183045253 4.10486963246147 10 "BR/ILS_juv/spa" 12846550 4.10486963246147
"681" "cat" 12 3029 10496955 50.022 TRUE 2.8 "HiC_scaffold_12" 12846550 201643735 212140690 81.7103035445314 4 "Autosome" 10496955 12846550 50.022 12 "LSSPA" "HiC_scaffold_12" 0.665999999999997 9774 68.1399631675872 0.000760826836777189 4.10486963246147 10 "BR/ILS_juv/spa" 12846550 4.10486963246147
"682" "cat" 12 3030 10522374 51.365 TRUE 2.78 "HiC_scaffold_12" 12846550 201643735 212166109 81.9081698977546 4 "Autosome" 10522374 12846550 51.365 12 "LSSPA" "HiC_scaffold_12" 1.343 25419 52.834493882529 0.00197866353223239 4.10486963246147 10 "BR/ILS_juv/spa" 12846550 4.10486963246147
"683" "cat" 12 3037 11060053 52.031 TRUE 1.93 "HiC_scaffold_12" 12846550 201643735 212703788 86.0935659768576 4 "Autosome" 11060053 12846550 52.031 12 "LSSPA" "HiC_scaffold_12" 0.665999999999997 537679 1.23865726576637 0.0418539607910295 4.10486963246147 10 "BR/ILS_juv/spa" 12846550 4.10486963246147
"684" "cat" 12 3039 11254118 52.031 TRUE 0.02 "HiC_scaffold_12" 12846550 201643735 212897853 87.6042050200248 4 "Autosome" 11254118 12846550 52.031 12 "LSSPA" "HiC_scaffold_12" 0 194065 0 0.0151063904316723 4.10486963246147 10 "BR/ILS_juv/spa" 12846550 4.10486963246147
"685" "cat" 12 3042 11267437 52.031 TRUE 0.02 "HiC_scaffold_12" 12846550 201643735 212911172 87.7078826611036 4 "Autosome" 11267437 12846550 52.031 12 "LSSPA" "HiC_scaffold_12" 0 13319 0 0.00103677641078733 4.10486963246147 10 "BR/ILS_juv/spa" 12846550 4.10486963246147
